"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Nicaragua","NIC","Land area (sq. km)","AG.LND.TOTL.K2","","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","",
"Netherlands","NLD","Land area (sq. km)","AG.LND.TOTL.K2","","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33730","33730","33720","33720","33690","33690","33670","33670","33670","33670","33670","33670","33670","",
"Norway","NOR","Land area (sq. km)","AG.LND.TOTL.K2","","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365244","365122.96","365108","365190.7","365145.73","365123","365108","365094","364285","364270","",
"Nepal","NPL","Land area (sq. km)","AG.LND.TOTL.K2","","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350","",
"Nauru","NRU","Land area (sq. km)","AG.LND.TOTL.K2","","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","",
"New Zealand","NZL","Land area (sq. km)","AG.LND.TOTL.K2","","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","",
"OECD members","OED","Land area (sq. km)","AG.LND.TOTL.K2","","35163999.7","35163979.7","35163989.7","35163989.7","35163979.7","35163969.7","35163959.7","35163949.7","35163949.7","35163939.7","35163929.7","35163829.7","35163829.7","35163799.7","35163579.7","35163499.7","35163379.7","35163379.7","35163340.41","35163160.41","35163240.41","35163030.41","35162990.41","35161500.49","35161400.57","35161500.65","35161400.73","35161390.81","35161390.89","35161390.97","35161391.05","35348828.13","35474178.21","35474168.29","35474158.37","35474047.154","35473945.937","35473914.719","35473873.5","35510645.741","35510394.52","35510923.299","35511312.077","35511030.854","35510909.63","35510288.405","35510387.18","35495387.782","35496276.784","35497717.585","35497492.786","35497911.888","35499286.748","35499972.589","35499446.23","35509557.06","35508833.78","35509442.209","35509392.216","35508595.797","35331823.404","",
"Oman","OMN","Land area (sq. km)","AG.LND.TOTL.K2","","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","",
"Other small states","OSS","Land area (sq. km)","AG.LND.TOTL.K2","","1983394","1983394","1983394","1983394","1983394","1983394","1983394","1983394","1983394","1983394","1983394","1983394","1983394","1983394","1983394","1983394","1983394","1983394","1983394","1983394","1983394","1983394","1983394","1983394","1983394","1983394","1983394","1983394","1983394","1983394","1983394","2025804","2025804","2018881","2018881","2018881","2018881","2018881","2018881","2018881","2018881","2018881","2018891","2017218","2017228","2030678","2030688","2030698","2030698","2030700","2030672","2030675","2031755","2031636","2031643","2031671","2030952","2031526","2031528","2031533","2031538","",
"Pakistan","PAK","Land area (sq. km)","AG.LND.TOTL.K2","","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","",
"Panama","PAN","Land area (sq. km)","AG.LND.TOTL.K2","","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74120","74120","74120","74120","74180","74180","74180","74180","",
"Peru","PER","Land area (sq. km)","AG.LND.TOTL.K2","","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","",
"Philippines","PHL","Land area (sq. km)","AG.LND.TOTL.K2","","298260","298260","298260","298260","298260","298260","298260","298260","298260","298260","298260","298260","298230","298190","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","",
"Palau","PLW","Land area (sq. km)","AG.LND.TOTL.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","",
"Papua New Guinea","PNG","Land area (sq. km)","AG.LND.TOTL.K2","","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","",
"Poland","POL","Land area (sq. km)","AG.LND.TOTL.K2","","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306240","306330","306330","306320","306320","306300","306280","306280","306230","306220","306210","306190","306190","306190","306190","306170","306110","306130","306100","",
"Pre-demographic dividend","PRE","Land area (sq. km)","AG.LND.TOTL.K2","","20066781","20066781","20066781","20066781","20066781","20066781","20066781","20066781","20066781","20066781","20066781","20066781","20066781","20066381","20065981","20065981","20065981","20065981","20065981","20065981","20065981","20065981","20065981","20065981","20065981","20065981","20065981","20065981","20065981","20065981","20065981","20065981","20166981","20166981","20166981","20166981","20166981","20166981","20166981","20166981","20166981","20166981","20166981","20186963.625","20187006.326","20186985.031","20187013.606","20187038.494","20184000.592","20184706.103","20184984.989","20308908.12","20308688.278","20308675.185","20308727.775","20308716.459","20308710.233","20308716.714","20308719.546","20308679.829","20308679.829","",
"Puerto Rico","PRI","Land area (sq. km)","AG.LND.TOTL.K2","","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","",
"Korea, Dem. People's Rep.","PRK","Land area (sq. km)","AG.LND.TOTL.K2","","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","",
"Portugal","PRT","Land area (sq. km)","AG.LND.TOTL.K2","","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91470","91470","91470","91470","91590","91590","91590","91590","91605.2","91605.6","91605.6","91605.6","91605.6","91605.6","91605.6","91605.6","91605.6","",
"Paraguay","PRY","Land area (sq. km)","AG.LND.TOTL.K2","","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","",
"West Bank and Gaza","PSE","Land area (sq. km)","AG.LND.TOTL.K2","","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6025","",
"Pacific island small states","PSS","Land area (sq. km)","AG.LND.TOTL.K2","","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","64150","64150","64150","64150","64150","",
"Post-demographic dividend","PST","Land area (sq. km)","AG.LND.TOTL.K2","","30270187.7","30270167.7","30270177.7","30270177.7","30270167.7","30270157.7","30270147.7","30270137.7","30270137.7","30270127.7","30270117.7","30270017.7","30270017.7","30269987.7","30269757.7","30269677.7","30269547.7","30269547.7","30269508.41","30269328.41","30269408.41","30269188.41","30269148.41","30267658.49","30267558.57","30267658.65","30267558.73","30267548.81","30267548.89","30267548.97","30267549.05","31239757.13","31316971.21","31316947.29","31316987.37","31316932.154","31316831.937","31316704.719","31316669.5","31353456.741","31353207.52","31350877.299","31351347.077","31350977.854","31350824.63","31350250.005","31350307.38","31335323.982","31336189.284","31337635.285","31337896.686","31338102.788","31335989.048","31336539.889","31336096.63","31346159.56","31345929.58","31346074.109","31346071.116","31345264.697","31168492.404","",
"French Polynesia","PYF","Land area (sq. km)","AG.LND.TOTL.K2","","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3471","3471","3471","3471","3471","3471","3471","3471","3471","3471","3471","3471","3471","3471","3471","3471","3471","3471","3471","3471","3471","3471","",
"Qatar","QAT","Land area (sq. km)","AG.LND.TOTL.K2","","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11490","11490","11490","11490","11490","11490","11490","11490","",
"Romania","ROU","Land area (sq. km)","AG.LND.TOTL.K2","","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","229350","229350","229460","229460","229460","229510","229490","229520","229530","229590","229600","229710","229710","229870","229950","230000","229980","229980","229890","229900","230060","230050","230170","230020","230030","230080","230080","230080","230080","230080","230080","230080","230080","",
"Russian Federation","RUS","Land area (sq. km)","AG.LND.TOTL.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16389950","16386180","16381330","16378380","16377960","16378650","16381300","16388510","16381340","16380440","16380940","16380980","16381230","16381390","16377740","16377740","16376870","16376870","16376870","16376870","16376870","16376870","16376870","16376870","16376870","16376870","16376870","16376870","16376870","16376870","",
"Rwanda","RWA","Land area (sq. km)","AG.LND.TOTL.K2","","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","",
"South Asia","SAS","Land area (sq. km)","AG.LND.TOTL.K2","","4779203","4779203","4779203","4779203","4779203","4779203","4779203","4779203","4779203","4779203","4779203","4779203","4779203","4779203","4779203","4779203","4779203","4779203","4779203","4779203","4779203","4779203","4779203","4779203","4779203","4779203","4779203","4779203","4779203","4779203","4779203","4779203","4779203","4772280","4772280","4772280","4772280","4772280","4772280","4772630","4772630","4772630","4772630","4770947","4770947","4770947","4770947","4770947","4770947","4770947","4770947","4770947","4770947","4770947","4770130","4770157","4770157","4770124","4770124.47","4770120","4770120","",
"Saudi Arabia","SAU","Land area (sq. km)","AG.LND.TOTL.K2","","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","",
"Sudan","SDN","Land area (sq. km)","AG.LND.TOTL.K2","","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","2376000","1868000","1868000","1868000","1868000","1868000","1868000","1868000","1868000","1868000","1868000","",
"Senegal","SEN","Land area (sq. km)","AG.LND.TOTL.K2","","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","",
"Singapore","SGP","Land area (sq. km)","AG.LND.TOTL.K2","","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","675","687","689","689","694","695","700","700","702","704","706","707","709","709","709","712","714","716","718","718","",
"Solomon Islands","SLB","Land area (sq. km)","AG.LND.TOTL.K2","","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","",
"Sierra Leone","SLE","Land area (sq. km)","AG.LND.TOTL.K2","","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","",
"El Salvador","SLV","Land area (sq. km)","AG.LND.TOTL.K2","","20850","20850","20850","20850","20850","20850","20850","20850","20850","20850","20850","20850","20850","20850","20850","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","",
"San Marino","SMR","Land area (sq. km)","AG.LND.TOTL.K2","","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","",
"Somalia","SOM","Land area (sq. km)","AG.LND.TOTL.K2","","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","",
"Serbia","SRB","Land area (sq. km)","AG.LND.TOTL.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","84090","84090","",
"Sub-Saharan Africa (excluding high income)","SSA","Land area (sq. km)","AG.LND.TOTL.K2","","23617731","23617731","23617731","23617731","23617731","23617731","23617731","23617731","23617731","23617731","23617731","23617731","23617731","23617331","23616931","23616931","23616931","23616931","23616931","23616931","23616931","23616931","23616931","23616931","23616931","23616931","23616931","23616931","23616931","23616931","23616931","23616931","23616931","23616931","23616931","23616931","23616931","23616931","23616931","23616931","23616931","23616931","23616931","23765510.922","23765556.092","23765548.252","23765594.665","23765556.89","23765589.284","23766277.055","23766527.05","23890457.142","23890419.326","23890372.467","23890426.128","23890433.968","23890422.053","23890437.143","23890449.404","23890403.094","23890403.094","",
"South Sudan","SSD","Land area (sq. km)","AG.LND.TOTL.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","631930","631930","631930","631930","631930","631930","631930","631930","631930","631930","",
"Sub-Saharan Africa","SSF","Land area (sq. km)","AG.LND.TOTL.K2","","23618191","23618191","23618191","23618191","23618191","23618191","23618191","23618191","23618191","23618191","23618191","23618191","23618191","23617791","23617391","23617391","23617391","23617391","23617391","23617391","23617391","23617391","23617391","23617391","23617391","23617391","23617391","23617391","23617391","23617391","23617391","23617391","23617391","23617391","23617391","23617391","23617391","23617391","23617391","23617391","23617391","23617391","23617391","23765970.922","23766016.092","23766008.252","23766054.665","23766016.89","23766049.284","23766737.055","23766987.05","23890917.142","23890879.326","23890832.467","23890886.128","23890893.968","23890882.053","23890897.143","23890909.404","23890863.094","23890863.094","",
"Small states","SST","Land area (sq. km)","AG.LND.TOTL.K2","","2451054","2451054","2451054","2451054","2451054","2451054","2451054","2451054","2451054","2451054","2451054","2451054","2451054","2451054","2451194","2451194","2451194","2451194","2451194","2451104","2451104","2451104","2451104","2451104","2451104","2451104","2451104","2451104","2451104","2451104","2452444","2494854","2494854","2487931","2487931","2487931","2487931","2487931","2487931","2487931","2487931","2487931","2487941","2486268","2486278","2499728","2499738","2499748","2499748","2499750","2499722","2499725","2500805","2500686","2500693","2500721","2499952","2500526","2500528","2500533","2500538","",
"Sao Tome and Principe","STP","Land area (sq. km)","AG.LND.TOTL.K2","","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","",
"Suriname","SUR","Land area (sq. km)","AG.LND.TOTL.K2","","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","",
"Slovak Republic","SVK","Land area (sq. km)","AG.LND.TOTL.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48100","48100","48100","48100","48100","48100","48100","48100","48100","48100","48110","48100","48100","48100","48100","48100","48090","48091","48088","48088","48088","48080","48082","48080","48080","48080","48080","48080","48080","",
"Slovenia","SVN","Land area (sq. km)","AG.LND.TOTL.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20146.2","20145.8","20146.2","20146","20145.7","20140","20140","20142.6","20142","20138.1","20136.4","20136.4","20136.4","20136.4","",
"Sweden","SWE","Land area (sq. km)","AG.LND.TOTL.K2","","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407339.7","407310.64","407310.64","407310.64","407310.64","407283.59","407283.532","407283.54","",
"Eswatini","SWZ","Land area (sq. km)","AG.LND.TOTL.K2","","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","",
"Sint Maarten (Dutch part)","SXM","Land area (sq. km)","AG.LND.TOTL.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34","34","34","34","34","34","34","34","34","34","34","",
"Seychelles","SYC","Land area (sq. km)","AG.LND.TOTL.K2","","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","",
"Syrian Arab Republic","SYR","Land area (sq. km)","AG.LND.TOTL.K2","","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183590","183570","183570","183630","183640","183640","183640","183630","183630","183630","183630","183630","183630","183630","183630","183630","183630","183630","183630","",
"Turks and Caicos Islands","TCA","Land area (sq. km)","AG.LND.TOTL.K2","","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","",
"Chad","TCD","Land area (sq. km)","AG.LND.TOTL.K2","","1260000","1260000","1260000","1260000","1260000","1260000","1260000","1260000","1260000","1260000","1260000","1260000","1260000","1259600","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Land area (sq. km)","AG.LND.TOTL.K2","","15801898.742","15801898.742","15801898.742","15801898.742","15801898.742","15801898.742","15801898.742","15801898.742","15801898.742","15801898.742","15801898.742","15801898.742","15801868.742","15801828.742","15801808.742","15801808.742","15801808.742","15801808.742","15801808.742","15801808.742","15801808.742","15801808.742","15801808.742","15801808.742","15801808.742","15801808.742","15801808.742","15801808.742","15801808.742","15801808.742","15803148.742","15803148.742","15803148.742","15803148.742","15803138.742","15803128.742","15803128.742","15803128.742","15803128.742","15854637.742","15854661.942","15854121.168","15860887.758","15860525.519","15863231.891","15866314.493","15866126.893","15866156.887","15866117.134","15866436.418","15866415.947","15866448.946","15865930.383","15866293.921","15866308.4","15866011.4","15865947.4","15865923","15865926","15866144.803","15881181.47","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Land area (sq. km)","AG.LND.TOTL.K2","","1444290","1444290","1444290","1444290","1444290","1444290","1444290","1444290","1444290","1444290","1444290","1444290","1444290","1444290","1444290","1444290","1444290","1444290","1444290","1444290","1444290","1444290","1444290","1444290","1444290","1444290","1444290","1444290","1443300","1443300","1443410","22889015","22885289","22880465","22877475","22877141","22877832","22880311","22887140","22890540","22889581","22888400","22888479","22888854","22888926","22986195","22985978","22985070","22985119","22985054","22985051","22984881","22984900","22983795","22988615","22988623","22988632","22988690.3","22988583.9","22985330.6","22985363","",
"Togo","TGO","Land area (sq. km)","AG.LND.TOTL.K2","","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","",
"Thailand","THA","Land area (sq. km)","AG.LND.TOTL.K2","","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","",
